,Close,Volume,macd,%K,%D,rsi,atr,diff,cusum,srl_corr,roc30,roci,mom10,momi,vroci,vmomi,bb_sq,bb_l,bb_t,4H%K,4H%D,4Hmacd,4H_rsi,4H_atr,Tr6,Tr9,Tr13,Tr20,TrD3,TrD6,TrD9,TrD13,TrD20,Vtr20,VtrD3,VtrD6,VtrD9,VtrD13,VtrD20,StD,St4H,bb_cross,Volatility,DVol,Vol_Vol,VV,MAV,MAV_signal,ret,bin
2020-01-17 07:00:00,153.28,9.70722,0.6356808403733731,100.0,91.43081761006296,67.02241743910216,1.686404231310234,0.01485403584727063,43695.23999999999,-0.43309340704860144,6.55543969412583,2.425004911517126,6.4199999999999875,3.0600000000000023,2547.837521399165,13.29758,9.752999999999986,-0.08491274160255229,-0.008706320270947648,100.0,100.0,0.6791867762189074,86.07832829922305,3.8670670985885836,2.7833333333333314,3.8388888888888744,4.5476923076923015,5.7815000000000225,-1.5699999999999932,-1.5699999999999932,-0.7577777777777612,1.241538461538454,2.8160000000000025,2.6518935,-262.54688999999996,-262.54688999999996,-241.9343344444444,-191.19573615384613,-151.23908999999998,8.56918238993704,0.0,1.0,0.0696538035018965,0.0769669506023032,149.31140797368388,100.73190569930287,0.07182060336949037,0.0021667998675938688,-0.012134655532359151,0.0
2020-01-19 11:00:00,149.76,83.84134,-0.7211860824083851,12.188841201716626,31.487696231118477,29.201313663509822,1.6486180364079908,-0.05077232537342269,51759.03999999998,0.16492559316225666,-1.0440068719439755,3.9245825055546044,-7.810000000000002,6.299999999999983,-20418.062618926288,-0.11833000000000027,7.573999999999984,-2.9121433981317746,-0.3844921307277239,12.188841201716626,12.188841201716626,-1.1724806234850011,22.446580793246838,5.027901008651655,-7.228333333333353,-7.624444444444464,-7.621538461538478,-7.7479999999999905,-0.5800000000000125,-0.5800000000000125,-0.5800000000000125,-1.1184615384615597,-3.3799999999999955,78.31018850000001,-79.81942999999998,-79.81942999999998,-79.81942999999998,-83.17263538461535,-97.25609799999998,-19.29885502940185,0.0,-1.0,0.04610930272781428,0.05805110021281494,88.68053504613952,60.23554172701355,0.048690840096787376,0.002581537368973097,0.0390625,1.0
2020-01-23 05:00:00,146.57,1.5181900000000002,-0.38534931031620223,32.06106870228994,10.906321146377444,23.345860655793132,0.8877786508611224,-0.009709143724905722,65257.18,0.16608208671147537,-3.875918153200418,-1.1741125238854995,-4.409999999999997,-1.5,0.0,-0.4499599999999999,5.204000000000008,-8.360678925035439,-1.6065870340191057,57.887323943661976,35.982741761163844,-0.2661168985464901,25.804183581387107,2.6276508890740993,-1.7466666666666697,-2.4511111111111177,-3.0276923076923197,-3.3089999999999975,-0.7600000000000193,-0.7600000000000193,-1.806666666666672,-2.4507692307692253,-2.9579999999999984,-3.3320780000000005,-269.17194,-269.17194,-211.82302666666666,-176.5313876923077,-148.739222,21.154747555912493,21.90458218249813,-1.0,0.03961701738291878,0.034403951352976976,36.03671085645614,60.83803801615401,0.042857517311155266,0.0032404999282364885,0.01671556252984918,1.0
2020-01-24 09:00:00,140.95,6.4749,-0.30229694472134117,0.0,11.641221374045665,22.197708734234084,1.0344005957835336,-0.01429954277858414,69333.81999999996,0.08910003109029106,-4.763513513513521,-0.4330987982484542,-6.380000000000024,-0.6499999999999773,0.0,0.0,6.402999999999992,-7.669791666666603,-1.197843458795348,62.552594670406634,53.50728533582649,0.05836063623833454,37.92173665243821,2.870044033475313,-2.4916666666667027,-3.172222222222217,-4.110000000000014,-4.161500000000018,-6.030000000000001,-6.030000000000001,-6.030000000000001,-6.11076923076925,-6.2050000000000125,1.626722,-90.29526999999999,-90.29526999999999,-90.29526999999999,-130.4306453846154,-177.25525000000002,-11.641221374045665,9.045309334580146,-1.0,0.038104178569485836,0.029274809044529632,27.235210742189526,69.28799374443803,0.03749217456787615,-0.0006120040016096839,-0.02823696346222082,0.0
2020-01-26 11:00:00,147.78,22.3333,0.27258917982409786,81.951219512195,65.2708685502696,62.166871354528624,0.9518049596371531,0.0046120537531093575,76604.71999999996,-0.5418940535205546,2.1921028974483003,0.09178508620055137,3.219999999999999,-0.05000000000001137,0.0,0.8514799999999987,4.048999999999978,-0.029016786570745728,-0.007166408142935511,81.951219512195,81.951219512195,0.3451308261331031,74.28262138109166,2.037444592346788,1.3533333333333246,1.8444444444444343,2.1661538461538328,2.1454999999999984,-4.009999999999991,-4.009999999999991,-4.009999999999991,-3.487692307692299,-1.2940000000000111,15.164079000000001,-127.28428,-127.28428,-127.28428,-122.20648692307691,-100.87975600000001,16.6803509619254,0.0,1.0,0.02866066199261459,0.02700270275182678,16.5183165408485,44.015211194342236,0.02809402333863059,-0.0005666386539840002,0.01299228583028822,1.0
2020-01-30 22:00:00,167.88,5.34598,0.8789212223955036,100.0,81.10236552727152,73.3191436578504,1.7672698504373094,0.020338868259963228,93311.48999999987,-0.34731936616823206,4.93155822238889,0.144091772104896,8.810000000000002,-1.4099999999999966,49.74204904933268,67.37537,13.586000000000013,-0.07414474580891327,-0.005457437495135669,85.12461059190034,85.21186740301644,0.8044282501113293,86.91701514263512,3.7373586837440453,3.4350000000000023,5.322222222222223,6.329230769230776,7.881,0.8799999999999955,0.8799999999999955,0.8799999999999955,0.8799999999999955,0.8799999999999955,-7.066135,-247.43189,-247.43189,-247.43189,-247.43189,-247.43189,18.897634472728484,-0.08725681111610584,1.0,0.028263997649227195,0.021766118666209568,5.669567431989761,21.060034587933497,0.029474975302043523,0.0012109776528163273,-0.02293304741482005,0.0
2020-02-06 07:00:00,192.35,9.96441,0.2013679681283076,100.0,83.38566552901037,85.666354110903,1.5826787219340883,0.026605019748261682,119315.4199999999,-0.3338694976387968,12.854963623562544,9.145468826560336,5.889999999999986,16.02000000000001,0.0,30.213370000000005,13.179999999999978,-0.10662238188843008,-0.008089710310199564,100.0,100.0,0.41550903709588516,93.34755821571281,4.916702218935474,5.366666666666674,6.00555555555556,6.304615384615374,8.163000000000011,-1.710000000000008,-1.710000000000008,-0.8033333333333417,1.4284615384615051,3.1859999999999786,-1.7950334999999988,-178.36638,-178.36638,-182.33803222222224,-192.1144069230769,-199.81330200000002,16.614334470989633,0.0,1.0,0.04088503563223018,0.045387230290004965,1.24733604489082,38.03547371649058,0.03451797336260237,-0.006367062269627806,0.026722121133350818,1.0
2020-02-07 10:00:00,202.76,13.90734,-0.004141099713118823,98.85496183206104,92.24989955805552,74.49910726090108,1.6491471599038106,0.01500649278916022,124587.1199999999,0.07428474332549648,8.23102380698195,6.612219617135817,5.079999999999984,12.710000000000008,7324.387584197052,23.35033,12.326999999999998,-0.013840000000000146,-0.0011227387036586475,90.28960817717217,90.41674915030246,0.27251735211042094,87.45308470360031,4.395226703137067,3.835000000000008,3.703333333333319,4.600769230769231,6.3364999999999725,-1.0200000000000102,-1.0200000000000102,-1.0200000000000102,0.4753846153845984,3.353999999999985,4.071899999999999,-224.77418,-224.77418,-224.77418,-217.02791384615384,-202.11635149999998,6.605062274005519,-0.12714097313029527,1.0,0.06272810696248893,0.047255054477881364,1.0189966347441346,51.31010412696713,0.0582978905170355,-0.004430216445453425,0.015979483132767758,1.0
2020-02-09 03:00:00,208.7,3.9032800000000005,0.07042387063419553,99.8384491114698,83.04024858739574,65.0741932034123,1.6750309771878964,0.013410070235337912,132919.5999999999,-0.1847011154177451,3.7688941925218695,1.565172351189842,3.6999999999999886,5.0,-69.61339309761524,40.71361,4.923000000000002,-0.12790079716563016,-0.025980255365758705,99.86613119143213,99.86613119143213,0.16571267510913024,74.4219793457401,4.363692599771391,2.683333333333337,3.2311111111110904,3.329230769230776,3.183499999999981,0.23999999999998067,1.5200000000000102,2.3733333333333064,2.8984615384615324,3.3119999999999834,-4.705312500000002,-93.18506000000001,-136.07555333333335,-164.66921555555555,-182.2653153846154,-196.12224400000002,16.798200524074062,0.0,1.0,0.046187644939508596,0.037565110581429834,0.7537700694095475,40.78992237626626,0.048678913964515694,0.002491269025007098,-0.013464302827024488,0.0
2020-02-10 05:00:00,200.66,3.04228,-0.6443505269894623,0.0,17.40149464803831,32.51254853600756,1.564171234964083,-0.0222757091621002,138308.03999999983,0.08432421554107661,-3.025323796636377,-0.8700673113623298,-6.210000000000008,2.25,252.2208598408293,-9.514959999999999,7.522999999999996,-4.128066528066525,-0.5487261103371697,40.16786570743397,32.592140086852815,-0.5029533811770145,29.54426106695712,3.5285776449752766,-5.096666666666664,-5.582222222222242,-5.603846153846149,-6.166499999999985,-4.840000000000003,-4.840000000000003,-5.826666666666682,-6.43384615384619,-6.912000000000035,-1.7869530000000005,-359.13196,-359.13196,-270.76999333333333,-216.39339846153842,-173.57182999999998,-17.40149464803831,7.575725620581153,-1.0,0.04294368281902597,0.039205447394925215,0.6472189082739362,33.57328518053804,0.043863235037817826,0.0009195522187918567,-0.0016944084521079983,0.0
