Close,Volume,macd,%K,%D,%DS,rsi,atr,diff,cusum,srl_corr,vmacd,vrsi,vdiff,vcusum,vsrl_corr,roc10,roc20,roc30,mom10,mom20,mom30,bb_sq,bb_l,bb_t,4H%K,4H%D,4H%DS,4Hmacd,4H_rsi,4H_atr,TrD3,TrD6,TrD9,TrD13,TrD20,VtrD3,VtrD6,VtrD9,StD,St4H,bb_cross,Volatility,Vol_Vol,VV,MAV,MAV_signal,ret,bin
2530.25,2237.7623,-7.827876275636384,6.517594037095189,8.271174194888895,7.549038127325368,20.227168690330476,22.38564465164429,-0.0182913925010819,64032556.34999963,-0.0729091356358083,119.32228991042544,69.74985996378868,1.926596869913272,24587213.74308015,-0.1978652072738903,-6.396464962002879,-5.201178244113512,-3.8668372208371946,-97.67000000000009,-106.6400000000001,-212.0,113.27599999999984,-12.0,-0.1,11.122150789012265,8.459657565700576,8.654180881431493,-5.880596441577069,4.828788276924882,68.58943295669947,-45.4699999999998,-35.75999999999999,-34.19444444444446,-56.97153846153879,-54.08999999999992,-31865.4,-31686.1,-31517.9,-2.0156284983494226,0.4266359423278185,-1.0,0.0311603933121749,0.7493117724638808,1.842262453736146,0.0293880225549095,-0.0038315216685299,-0.015174680041508,0.0
1250.78,1875.89932,-4.942471069528015,1.264813126709093,11.47197565775056,15.48116563590579,15.306295614462783,22.966688490626986,-0.0304781546736307,72579180.5999993,-0.1357014906815559,127.6187015513021,69.74985996378868,0.2089380274292729,25144525.693400152,0.1509871472389424,-5.303703703703701,-5.705730590958559,-8.370870513394344,-69.27999999999997,-131.59000000000017,-72.18000000000006,113.27599999999984,-7.4,-0.1,16.45623406580048,16.196258615030985,15.344442229255158,-5.7829977120233735,1.1020202897002207,109.04182897560402,90.86000000000011,22.94000000000005,24.642222222222244,25.230000000000015,-4.052000000000135,-33390.0,-36071.2,-37687.5,-5.256592852312574,0.0,-1.0,0.0287074354153134,0.2873930700004986,1.553803169945573,0.0248695675354929,-0.0032848188935225,0.0703586087816995,1.0
1134.98,570.9285,-2.956388782818213,9.688796680498069,22.22555310589742,32.8591195578079,18.56156370314814,12.46318494876904,-0.02020030664245,6101487.39999999,0.1857767008903925,-30.67854274921342,48.44759715360709,-0.5537493302266565,3950245.171420001,-0.1795805766202426,-4.7885714285714265,-2.3419702476189386,-3.757164084058583,-37.930000000000064,-25.950000000000045,-14.440000000000058,45.52800000000002,-7.3,-0.1,29.063360881542923,22.946703302357708,15.64854426183152,-4.219554091127801,14.27918032303694,42.13262465150245,-1.589999999999975,-0.8100000000004002,-0.9400000000000546,-1.1100000000000136,-0.6800000000000068,-31588.0,-31588.0,-31517.9,-12.413005286463822,0.5505644572052475,-1.0,0.0275755897491384,0.1271758973522138,1.2341509811455968,0.0248695675354929,-0.0013713381478359,-0.0595743785126403,0.0
2212.32,222.1299,0.9074840883489728,4.098416366478757,14.476223889445635,23.786363904997483,37.668035441045326,22.00693282853928,-0.0168606319460646,107587216.53999951,-0.1807382157674805,14.814722222139247,61.04852170596589,0.4279988214921513,33632299.56206018,-0.1348290842416818,-2.6397237340384136,-3.507236620666447,-3.104005211797105,-60.53999999999998,-81.11999999999989,-76.86999999999989,97.98799999999984,-14.1,-0.1,3.6940488301118632,3.6077735215246896,3.82305844675734,-4.26525413588967,15.460689270510644,72.62422747763696,-147.7800000000002,-147.7800000000002,-127.26999999999997,-126.6100000000001,-137.35249999999996,-6672.2,-7114.4,-6672.2,-6.650015266880128,0.0,-1.0,0.0279036714525445,0.2201551447641252,1.77103366400122,0.0295825497959824,-0.0004304719667278,-0.0341503815045198,0.0
995.36,1072.8392,-2.3352168310132253,6.365664785404934,34.25449016249302,47.600822517913535,37.65024372065992,12.408805319047485,-0.0322072990632316,65887109.81999952,0.0544085035476096,57.84592469022405,65.28692944067177,1.634307802908249,25344233.67226013,-0.3513498480085158,-1.470987175049804,-2.10576126818881,-2.1265220240764444,-14.940000000000058,-40.3599999999999,-34.430000000000064,36.24500000000012,-6.6,-0.1,7.553694939934424,11.802992452325432,19.6323959076849,-2.6474776811915524,23.69736403684648,28.83943587311587,-7.460000000000036,-6.470000000000027,-7.429999999999837,-7.429999999999837,-7.24000000000001,-26771.5,-25228.3,-25663.1,-26.81779988802052,0.0,-1.0,0.0286555510935536,0.0876202795512851,1.1586442937504595,0.0308992320890808,0.0016630461253760997,0.0167508347821288,1.0
196.77,56.46481,-0.2452089732583965,14.809590973201503,36.90585595159354,48.69939027064967,29.325640024714133,2.9198349021100247,-0.0172952194617126,813965.4699999976,0.3097409227949135,5.620999692877279,53.04349490726485,1.004281860153788,70048.97191000002,-0.504413529095241,-3.513799722019997,-0.9309847458367916,-2.7202668507016274,-12.899999999999975,-10.379999999999995,-4.439999999999998,13.775000000000034,-107.5,-14.67752819820335,84.1409691629953,69.97962592817892,62.46729044156695,0.5800167471090099,46.86618399637964,10.072012714166764,-255.23999999999975,-248.8699999999999,-248.8699999999999,-248.8699999999999,-248.8699999999999,-2915.1,-2717.6,-2571.7,-8.530158730158831,7.512335486611989,-1.0,0.040255872457497,0.5425024910016929,179.63266133282713,0.0436111624402724,0.0004935925816948,-0.0800784763446662,0.0
995.36,1072.8392,-4.241158303435935,3.4104046242773096,9.766580410960826,12.169787817255369,31.572979984887084,16.626455623140817,-0.0118060094328571,66112506.67999954,-0.1101812565606544,52.923283104500456,60.79166289408998,0.016892753747685,25344233.67226013,-0.224085039083052,-3.644007271782893,-3.0459920297902885,-3.744733422299403,-60.87999999999988,-57.190000000000055,-43.819999999999936,65.62999999999965,-3.5,-0.1,3.676341248900477,4.78659271762723,3.82305844675734,-4.7569367202817325,2.283607597975461,52.95391806289473,101.21000000000004,101.21000000000004,96.51999999999998,94.84000000000016,115.01,-28239.2,-26771.5,-27732.2,-8.104293323646168,0.0,-1.0,0.0287931060967924,0.1887288658452083,1.553803169945573,0.0284654612034625,0.0016630461253760997,0.0336806905189379,1.0
2229.9,1224.37071,-0.3325676179594712,8.221646581822485,12.79972045824047,16.674209780691466,31.243700544337518,28.587204920496564,-0.0135461196698223,49101445.00999979,0.3505430595607378,-72.41347530471865,53.418542850479795,0.9372200091118909,21095700.86821998,-0.2386367177511928,-3.85240334602854,-0.9309847458367916,-1.2535429745555504,-40.88000000000011,-55.78999999999997,-104.9699999999998,120.88799999999992,-74.9,-0.9,35.386356288393,34.63760259171199,32.65981867072673,3.2366864466548826,9.227018247579878,91.52754658575286,61.119999999999884,85.20000000000005,57.26999999999998,63.43846153846152,56.9989999999998,-27630.7,-28239.2,-28167.1,2.1108558528553907,0.0,-1.0,0.0263242362511269,0.1434126015897739,1.0782260662904424,0.0253856899800059,-0.000150270677938,0.0096507592911702,1.0
2359.59,260.654,10.8500638488396,76.3591624495102,88.1071027692172,89.9968543053734,59.33582718015268,29.337301666860046,0.0041817205966738,47595881.4399998,-0.3068068477860074,11.376897660458358,53.887601187034335,0.7108669249335557,20753372.77671994,-0.4100235638019263,3.0497753264034757,5.599360998224396,-0.1416181973399605,72.7199999999998,140.23000000000002,-7.420000000000072,139.3979999999999,-0.0001188479670396,-1.5696131308234282e-06,92.44892127446766,79.55112219451365,71.13723869724326,18.621582971681708,78.18479450818936,96.4809570379905,1.1700000000000728,0.4000000000000057,-1.1100000000000136,0.0,5.941499999999905,-33447.5,-33270.8,-33986.8,-9.202573313000483,12.439297432928072,1.0,0.032386301823297,0.3009610370818799,0.8045308128600421,0.0369152779196668,0.0004976103804075,-0.0168411337243266,0.0
312.37,76.10058,-1.219614491976735,1.9073569482288932,8.23850648275049,21.367748065566055,39.33565087267058,6.335365341036697,-0.0224224640558325,2438270.70999999,0.1247460520969156,5.620999692877279,64.69889824856655,0.6173617464215271,503057.47582000017,-0.4293132010872376,-1.8271380886022512,-2.515557452720833,-0.9728957781678674,-12.899999999999975,-2.2099999999999795,2.6799999999999784,21.31899999999996,-4.9,-0.4,54.19593345656188,67.23716381418087,73.93868158337098,-1.9455110859903368,26.76225580365775,22.87903756606928,0.3799999999999954,2.960000000000008,2.730000000000018,3.409999999999968,2.417999999999949,-32961.0,-34832.8,-35257.6,-6.331149534521596,0.0,-1.0,0.0261287993149478,0.1594038825989215,2.0533073307553926,0.0274681945978732,0.0010351997778725,-0.0341094295692667,0.0
3065.5,929.1488,1.1403706000624485,90.991766007128,52.95140753717535,34.984997655883724,64.64576471451754,28.994119831143077,0.0166860704403735,28216034.81999987,0.5345724235982361,42.863948399747485,59.31565433083112,0.4442613120029959,17169194.29118002,-0.6005685013730894,1.7493507521989755,2.3102356517501152,2.0404759720820818,29.7800000000002,97.93000000000028,74.11000000000013,142.98500000000013,-0.0001188479670396,-1.5696131308234282e-06,81.89788550799385,81.16760828625236,77.29965127622951,15.80048113724407,78.79532367494531,93.69319676230108,-141.25,-140.41000000000008,-126.6100000000001,-123.13000000000012,-99.35949999999956,-14741.5,-13569.8,-14358.4,38.04035846995266,-3.1413930085724786,1.0,0.027506278718519,0.2234052742503066,1.2467413802063383,0.0257123348077287,-0.0019737699469726,0.0435113190980926,0.0
1576.0,718.23681,1.4194861943880603,93.83996613039804,76.31251248739657,65.27847507688288,65.81796403497049,9.714963531949405,0.0057198148459107,68849449.70999952,-0.2948453363539491,-32.505937767187895,48.90734437411758,0.409301578021366,26591468.255160123,0.0666373030072393,0.9188361408882024,2.1311208719700514,3.360430373521905,9.309999999999944,43.98000000000002,52.5300000000002,30.59699999999998,-0.2,-1.5696131308234282e-06,95.28351881293084,95.96834403464231,92.3158738451694,1.0182269933955936,87.91100110012742,30.565658270942446,62.03999999999998,40.29000000000042,37.57000000000016,34.75999999999999,31.032000000000153,-10895.8,-18002.5,-13569.8,16.379737478260765,0.0,1.0,0.0306241845048255,0.2332500328122732,1.1160801883389326,0.0327217119343473,0.0019427669934926,-0.0218174968104325,0.0
342.69,76.10058,0.392939111188687,97.6279650436954,93.50676391436733,93.96088545024725,85.34148231701573,1.3273240291285056,0.0053355561838737,2217505.199999993,0.1729200176864479,1.5225137540432572,65.09257171661318,1.9247758499244536,230719.40890000015,-0.154806734373928,2.1092679957388545,3.5689442987853903,5.2643028061779455,3.4000000000000057,7.6799999999999775,13.150000000000006,5.521000000000015,-0.1,-1.5696131308234282e-06,96.58684282961757,96.5791081246182,89.81148356619845,1.0867363645912795,63.15255712629724,3.6744584430881018,-7.819999999999993,-5.920000000000073,-6.110000000000127,-6.259999999999991,-7.819999999999993,-973.3,-956.7,-934.3,4.095154550860656,0.0,1.0,0.0282943877970292,0.370398481336714,34.14891067708245,0.0281128050046331,-0.0006629542865384,0.0225170463555155,1.0
1717.45,2567.15336,5.2265257514275625,94.29445264712078,81.00214617743545,74.29161292677841,78.9034875825551,12.767301144220196,0.0600170799315087,19037661.879999943,0.022936651602441,143.21749748780013,60.62390834194382,0.4494826385067929,13365479.815650033,-0.3548545835866549,3.8595205578317393,4.163679808841098,3.383869709506413,55.00999999999999,88.36999999999989,84.49000000000001,74.52700000000004,-0.3,-1.5696131308234282e-06,96.18666666666653,78.06988739654298,73.2465722599752,11.778312187925366,85.85334408134848,45.25011826189493,-25.50999999999999,-25.50999999999999,-25.2199999999998,-24.029999999999973,-23.66000000000008,-51715.3,-55526.8,-55581.9,17.56927403236871,19.14902482782587,1.0,0.0280859619600729,0.2362808217151041,1.0877320927927154,0.0259258463788424,-0.002264882602539,-0.00596099563767,0.0
127.52,19.3983,0.4728600344367161,99.89858012170394,58.75527426160338,34.984997655883724,63.00265344917359,2.037925304646096,0.0512932943875501,648617.7299999995,-0.1539540769855146,0.3070568456287508,51.05709667703774,0.5036769253443303,53788.33413999996,0.0,5.596620908130939,4.302477183833118,1.101769820551299,4.779999999999973,7.659999999999997,3.5999999999999943,9.216999999999985,-0.2,-1.5696131308234282e-06,26.155268022181147,26.155268022181147,26.176743862545987,-0.0224700963107737,34.09597720643272,5.781380591602761,0.700000000000017,0.3900000000000005,0.0,0.0,0.0,-652.0,-934.3,-824.6,39.19362954576539,-1.737563822027603,1.0,0.0493097941974608,0.1304327426204734,53.287325061906486,0.0569915817279933,0.003228944135021,-0.0014424810674361,0.0
1322.32,931.0657,-3.943311453772565,6.383701188455008,34.25449016249302,59.19341968998005,39.72891991030394,15.755596870356579,-0.0322072990632316,83614429.60999952,0.1369367756853998,24.53784834606948,54.59586782945625,0.3412670277140215,30031785.874560077,-0.1607696072404428,-3.338930115618512,-1.3973651234463291,-3.788413397612557,-51.190000000000055,-3.5499999999999545,-22.769999999999985,45.00999999999988,-14.9,-0.3,5.493241299971151,3.3893436737040408,2.611367127496184,-4.498030933631453,22.55948379203558,41.37999969049961,-26.8900000000001,-24.99000000000001,-26.11111111111109,-24.193846153846152,-27.09999999999991,-9648.0,-20714.9,-13876.9,-26.81779988802052,0.0,-1.0,0.0418524191719643,1.291175976428282,5.471226182361802,0.0445559472296015,0.0033552899827754,-0.0341503815045198,0.0
1601.47,1769.69465,1.6372016957916329,84.06419815493501,53.4897228310732,35.767858473575146,68.33381197981656,16.577960126726385,0.0285902105626174,73034130.27999933,0.1121969074717004,127.6187015513021,69.01198526152233,1.1769115640289811,29287829.441360053,-0.5154150146274626,1.924988230370872,5.451962655211073,4.6782844806481005,18.86999999999989,66.00999999999976,49.63000000000011,78.82199999999989,-0.2,-1.5696131308234282e-06,93.38123231003684,91.87959469775213,91.65855827032456,8.220611407270638,78.07850680046161,43.65865678229824,-28.2199999999998,-25.2199999999998,-27.09999999999991,-27.09999999999991,-28.2199999999998,-26578.0,-26547.3,-26499.1,24.11126807447633,0.0,1.0,0.0391732214303964,0.4794062019718446,1.0364063385506077,0.0400090071301082,-0.0014549687996157003,-0.00596099563767,0.0
1543.36,1634.3811,2.851872657640989,98.62579281183962,83.78465974466071,73.30873728703058,64.33224788942695,15.644715393952394,0.0227954150776774,6680377.750000005,-0.11242076555570152,72.82610497955031,62.6934226658453,1.3167911615471866,4518966.887810001,-0.3671587403765236,2.28385155466399,4.548638984164064,1.4793882978723414,37.60000000000037,50.90000000000009,28.050000000000185,70.99199999999996,-0.2,-1.5696131308234282e-06,97.59591796683364,93.83007654593833,91.81631843993448,5.408244356559226,82.6604696515084,53.12229411718025,-51.75,-48.440000000000055,-48.440000000000055,-34.19461538461519,-33.090000000000146,-64563.1,-64681.0,-64115.4,12.789254397929142,9.511488183155734,1.0,0.0442838991370725,0.2514252554490626,1.3508878632835046,0.0461828791518261,0.0032832664680154,0.0131802619862768,1.0
1838.13,3286.18338,-9.956639127509234,18.32679912286541,22.30828429720893,32.19415970191178,29.116824119871268,42.628304146426736,-0.0229934160434668,16456024.099999957,0.0479123235371067,180.6257971209679,54.967623401110025,-0.2084599669018576,10962723.447280014,-0.1477330827183862,-5.908320743029989,-5.459429667530288,-5.825293080195036,-88.2199999999998,-88.86000000000013,-156.01999999999998,174.62300000000005,-25.5,-1.5696131308234282e-06,7.625538481322003,1.5469194312795933,4.296980562131988,-3.444347285155125,13.667933583837096,112.54809680613288,67.80000000000018,66.75999999999999,67.80000000000018,64.85000000000036,66.75999999999999,-166014.0,-166014.0,-166014.0,-9.02748730312986,0.0,-1.0,0.0447026234013271,0.4033267133075828,1.725717579186939,0.0471901194082933,0.0047261233948549,-0.002598871909228,0.0
1651.75,1109.2514,-1.7978325494072198,17.01292705447851,41.99626507073947,58.746371700450574,37.02271526019448,15.711690664190346,-0.0052237604430249,7102794.450000004,-0.6721839234325573,18.81376484365481,51.092250666617936,0.8247775582183534,4839755.949670002,-0.4428016820197784,-5.009265921032555,-2.2042116605373554,-0.1705671020380882,-12.370000000000118,-26.279999999999973,-11.88000000000011,49.682000000000016,-3.9,-0.3,20.682254602959397,21.80939226519329,27.71924314875854,-6.0739230967762765,24.09407926633573,42.21282551874069,25.00999999999999,29.21000000000004,25.74000000000001,26.6400000000001,18.28800000000001,-44362.2,-48456.8,-47744.6,-29.201261040117352,0.0,-1.0,0.0516484501825797,0.1923316687030705,0.9376346427297314,0.0518618175683844,0.0041292833385041,0.0344471706196206,1.0
109.0,19.52361,0.3508454817395369,95.91503267973856,68.37070135143892,60.7761073035754,60.53444054035469,1.1423241839888676,0.0213536916165404,642825.4199999995,-0.1087378271874322,0.18824415612937,51.64702368615863,0.5036769253443303,44197.85359000002,0.0,5.596620908130939,4.302477183833118,0.812595226003042,4.189999999999984,7.659999999999997,2.1500000000000057,4.166999999999987,-0.0001188479670396,-1.5696131308234282e-06,26.155268022181147,26.155268022181147,26.176743862545987,-0.193734941404807,29.100211499104507,3.4829910617924176,-0.0700000000000216,0.0,0.0,0.0,0.0,-679.7,-554.9,-532.5,16.06707489189921,0.0,1.0,0.0343585957930225,0.3452548049736789,9.971734901144083,0.0350609520939706,-0.0016709973196253,-0.0069373275522269,0.0
604.4,1136.1327,-0.4550367176241621,17.291748914330785,54.7932001402036,68.09277542704906,38.88366871236067,7.611478564358549,-0.0116348825249419,4591275.269999997,-0.10079598831538708,-17.280904911461377,50.80968461407279,-0.077732477874572,1558798.603730002,-0.544974502008337,-1.7499266790497665,-2.893638915920048,-6.214346673853482,-3.870000000000005,-13.689999999999998,-72.92999999999984,22.293999999999983,-25.2,-1.1,60.52112120015776,65.45714285714294,65.45714285714294,0.387361382056286,38.587475479033294,24.50291113285141,25.72999999999999,11.009999999999993,10.190000000000056,10.279999999999744,10.08000000000004,-27136.3,-27167.8,-27280.6,-42.69742538339302,5.290169759178809,-1.0,0.0315629763055553,0.2197435635328287,1.5720047493097415,0.0347199441705038,0.0003270605980356,-0.0218980879946505,0.0
1322.32,3614.79358,-4.182586375601428,27.403966859151357,20.073770709956207,18.690786366560868,21.410248703458933,33.948266903951,-0.0243953312515703,7638474.690000009,0.015399890958724098,187.24862608100244,66.83114712661774,0.9370635643139044,5239613.588690007,-0.3418030695535672,-2.2402292270627613,-2.19508848950474,-8.007821207701472,-34.840000000000146,-51.42000000000007,-72.32999999999993,158.62599999999998,-4.9,-0.1,16.040413213758796,16.45623406580048,18.34411384217336,-7.512068354883176,14.635269260101284,97.01090257506569,58.690000000000055,53.03999999999997,49.34999999999991,44.14999999999964,49.34999999999991,-66929.8,-76050.9,-66929.8,4.190490827396802,0.0,-1.0,0.0389568871205791,0.3796561847937752,1.6660155127163083,0.04119620744028,0.0004935925816948,0.0059221138336278,1.0
490.1,844.72973,-2.148167306329131,11.317183951551858,35.49078980570285,41.40381865590061,37.7008035422172,6.364506681548242,-0.0083039074729507,3742751.7499999953,0.1259965250533974,73.08000428019021,62.5140811389574,0.8855547808656512,780583.8499299999,-0.4293132010872376,-1.4984787018255554,-2.387862095053466,-1.7797795389265736,-20.82000000000005,-10.379999999999995,-26.96000000000004,21.31899999999996,-9.3,-0.6,19.5164075993091,18.92543547258685,18.509169992173295,-1.8553250045217744,24.76211134515806,22.87903756606928,78.49000000000001,67.80000000000018,67.80000000000018,63.62999999999988,66.75999999999999,-18899.4,-18899.4,-18002.5,-26.795728239020324,0.0,-1.0,0.0275092690158659,0.1275517964691268,1.8491948474553976,0.0268837507519697,0.0009130481005595,0.0340670513514584,1.0
2234.19,178.2038,1.1867275469232403,87.13892709766151,73.33471978700076,62.7684137411861,62.17669411981704,23.984575519349857,0.0056600918203368,108896091.16999955,0.0796347977437058,12.214066932513951,55.47328085259041,0.9364324484745764,33669875.021960296,-0.5949373360283334,0.822304398598683,1.280513382836712,4.805981267156828,45.09999999999991,11.940000000000056,43.01999999999998,72.32600000000002,-0.1,-1.5696131308234282e-06,87.13892709766151,85.37170263788937,85.14114114114128,0.4960649373703631,63.15255712629724,67.85747214854699,-9.589999999999918,-9.589999999999918,-12.069999999999936,-11.910000000000082,-11.550000000000011,-4344.3,-4114.0,-4304.1,12.301949258470998,-0.1286332714904148,1.0,0.0280911939386909,0.6341810112834287,4.40885617985116,0.0282140705176878,0.0019035891718107998,0.0673394495412844,1.0
907.33,4403.80126,-6.308706923914823,16.35687732342014,15.944941986505505,29.31772471991325,30.911908215716977,18.138582061958907,-0.0215827532731722,66112506.67999954,0.1271412273211072,4.700025684504517,61.93088394509652,0.8501291398823145,25307178.48076013,-0.224085039083052,-3.2925165398113814,-5.317998572208455,-3.340811403726459,-58.26999999999999,-43.270000000000095,-49.08000000000004,47.33300000000008,-10.0,-0.2,1.8585542404382047,3.4104046242773096,4.91145681587337,-8.337038425478648,17.74393443950524,51.116840463463525,-7.429999999999837,-7.24000000000001,-7.24000000000001,-7.460000000000036,-7.308500000000009,-50137.3,-57444.1,-61168.6,-9.519079297892246,0.0,-1.0,0.0552950174649267,0.194248574554769,1.2860014718204107,0.055650713603864,0.001558191754629,-0.0174824007036007,0.0
1116.0,2436.34682,2.865764381902108,98.8317757009345,80.187330449117,80.46359085449889,69.0633484482841,17.285732760518787,0.0153881894598972,65989248.32999951,0.04670093145253439,181.90538685321224,73.80560317132372,1.609595797712954,25266893.59546014,0.0524341621438012,3.1330778144219638,2.400098973153529,1.2011062821019416,24.84999999999991,6.200000000000159,43.930000000000064,44.99099999999999,-0.1,-1.5696131308234282e-06,86.05608046327328,85.14114114114128,85.02217315333398,2.6239186581575176,90.42090905741335,42.29993109810425,79.10000000000014,79.10000000000014,78.49000000000001,78.49000000000001,79.10000000000014,-22415.7,-23191.1,-22398.3,16.60294764731755,0.0,1.0,0.0326423169348464,0.1134912876611887,1.963181978894648,0.0326891161543668,0.0001337742423712,0.0247592847317743,1.0
1437.81,2169.8219,-3.893139682546336,0.0,12.316187628602869,22.188830822720632,31.18582669942137,13.988535653341549,-0.0238129443554342,65493144.61999953,-0.11888478515757359,90.2762448951738,72.92586403156699,0.4985258342181655,24634709.092330147,-0.2059738863155328,-3.3233247294457797,-3.760580632187069,-2.750025608631815,-29.600000000000364,-60.65000000000009,-2.869999999999891,53.22000000000003,-6.0,-0.2,4.297704520173927,5.493241299971151,5.493241299971151,-3.0894354844628573,1.115763574048131,46.61356774571708,-46.42999999999995,-39.8599999999999,-41.17555555555555,-43.16000000000008,-45.430000000000064,-24457.1,-27280.6,-27136.3,-12.74049078080561,0.0,-1.0,0.0390801692059724,0.1759363170349148,2.2971185328588954,0.041430424794827,0.0020317912036361,-0.0056061746564954,0.0
1444.36,3428.595,-4.822638716999924,2.9636061612805493,18.39044217646651,31.89402627952421,33.52127834741697,23.324178699590213,-0.02673871260912,15915285.829999968,0.0092187102993085,213.82619718686092,63.98702387071748,1.1531520621199824,10962723.447280014,-0.1356653348171445,-2.8208582834331324,-4.235828949993178,-2.356596336656627,-45.46000000000004,-81.11999999999989,-46.61000000000013,77.0619999999999,-4.9,-0.1,6.342566421707079,6.345713782784746,8.452722063037024,-4.105747445957345,25.56455937608851,62.21077522331378,-33.86999999999989,-25.36999999999989,-27.09999999999991,-24.77076923076902,-32.58999999999992,-72077.9,-69413.4,-72077.9,-12.684957137675012,0.0,-1.0,0.0355328926709387,0.1734064125686868,1.135317932591773,0.0360602889422917,0.0025430587429056,-0.0332900732187546,0.0
2100.11,413.4508,4.518255691765187,18.53416149068332,54.7932001402036,72.4373429793526,35.14515790103522,16.158661376258816,-0.0280241695820322,108763327.38999955,-0.297221329594271,29.180850033107507,65.41240028888933,1.01678534609316,33632299.56206018,-0.105777735696589,-3.8966294733190776,-4.060000000000002,-0.2538337127111442,-15.289999999999965,-53.64999999999986,-2.869999999999891,51.455999999999904,-3.6,-0.1,14.221871713985507,14.221871713985507,7.526474923143239,4.600780157903145,30.845075935439947,50.859844169353245,-147.7800000000002,-147.7800000000002,-103.04111111111092,-89.55769230769238,-54.127500000000055,-3438.8,-3071.1,-3555.2,-42.69742538339302,0.0,-1.0,0.0264648133617985,0.6341810112834287,5.088648610204502,0.0240292311542626,-0.0019737699469726,-0.0169934290288225,0.0
2106.57,2902.97611,3.993670185815061,97.61363636363636,75.10946903074527,63.955055678814574,68.06406011258787,32.73516395635492,0.0263399138285977,17649892.02999995,-0.11242076555570152,91.94149552196583,57.37151135379322,0.3785301107901162,12302641.417760024,-0.4695091192626839,5.4345450103509,4.1834862385321125,4.66443773954171,54.819999999999936,110.66000000000008,77.32999999999993,99.20100000000002,-0.2,-1.5696131308234282e-06,90.61775590711304,88.06807557635358,88.93424858628514,2.7940744683635472,74.41144622085687,107.99734987685602,29.63000000000011,29.63000000000011,29.82999999999993,29.63000000000011,29.720000000000027,-73493.8,-74584.3,-74017.6,22.054094141019405,0.0,1.0,0.0546136873715623,0.2000685678595087,1.1523722737108553,0.0610827685989211,0.0018208056429838,-0.0310479247878926,0.0
2279.31,1224.37071,-0.3325676179594712,96.81974303523724,64.34973664575007,64.73242378212001,66.8109259206371,23.40839675069694,0.0202033424762522,12659071.349999968,-0.4081468385959192,-23.82184550461767,50.842156148033446,0.5249694749115088,8339684.188649981,-0.3146502565470056,2.264592618912021,2.0215864313859857,5.289404670948026,64.32999999999993,85.30999999999995,83.90999999999985,59.07199999999967,-0.1,-1.5696131308234282e-06,85.14114114114128,88.92059015820875,91.92602444735614,0.6515192584700351,88.26991864571177,40.34986380809711,-161.77999999999997,-151.79999999999995,-141.57999999999993,-147.7800000000002,-123.13000000000012,-61201.7,-63445.5,-63445.5,30.591259640102734,-1.0978582068391065,1.0,0.0284458023600871,0.4357466713995722,1.111621561991483,0.0291371944868684,0.0004715618726008,0.0435113190980926,1.0
1651.49,849.6414,-1.7978325494072198,17.01292705447851,30.41553227135504,45.18201976716745,39.63238189944232,13.43918127171959,-0.0085495341637242,7102794.450000004,-0.6721839234325573,18.81376484365481,54.47263307584272,0.3916614773035522,4575047.02305,-0.6063255283166906,-2.0136599152143178,-1.7940730622511674,-1.3932794754712632,-19.62999999999988,-36.190000000000055,-24.779999999999973,30.84899999999993,-7.1,-0.1,37.99554358926749,29.31798069480206,24.722200825063585,-5.41460732931181,52.587693095598986,49.12780906154911,45.15000000000009,-8.134999999999991,-7.600000000000136,-7.6699999999999875,-8.352499999999964,-52821.3,-52821.3,-52821.3,-27.344839519499725,13.787339609215437,-1.0,0.0264661174519804,0.1896237395086264,1.0261901788998955,0.0278308858542653,0.0020435876535411,0.0079134688034357,1.0
1478.39,836.7864999999998,-4.995298713068682,1.264813126709093,11.47197565775056,18.0167595358336,25.22464961333982,9.805186908088428,-0.0249571678984086,72353290.91999933,0.012314483155419399,11.617756465238813,51.19914951552087,0.1891847097243086,28089242.65386013,-0.3287930389434451,-4.015444015444021,-5.458668617410391,-3.6335087187680775,-60.87999999999988,-50.950000000000045,-121.23000000000003,36.28600000000006,-15.5,-0.2,31.22137404580128,31.970575753288852,34.9157124681934,-3.386025909538578,7.868194048974986,29.514856098236447,-68.99000000000001,-66.43000000000006,-65.33999999999992,-68.73000000000002,-84.71000000000004,-77670.3,-86101.4,-82849.6,-10.658764589566385,0.0,-1.0,0.063790608113704,0.309416068595079,4.263108016822363,0.06433796938848,0.0008075721652287001,-0.0395615378072637,0.0
